<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.17	15:04:00	1.17239	1.17247	1.17229	1.17243	84	0	0
2025.12.17	15:05:00	1.17243	1.17243	1.17228	1.17228	74	0	0
2025.12.17	15:06:00	1.17228	1.17232	1.17222	1.17222	24	0	0
2025.12.17	15:07:00	1.17222	1.17231	1.17219	1.17225	77	0	0
2025.12.17	15:08:00	1.17225	1.17240	1.17222	1.17233	54	0	0
2025.12.17	15:09:00	1.17233	1.17233	1.17218	1.17221	94	0	0
2025.12.17	15:10:00	1.17221	1.17225	1.17215	1.17222	51	0	0
2025.12.17	15:11:00	1.17222	1.17222	1.17210	1.17211	58	0	1
2025.12.17	15:12:00	1.17211	1.17213	1.17200	1.17210	79	0	0
2025.12.17	15:13:00	1.17211	1.17213	1.17197	1.17198	48	0	1
2025.12.17	15:14:00	1.17198	1.17216	1.17198	1.17207	57	0	0
2025.12.17	15:15:00	1.17208	1.17228	1.17206	1.17228	59	0	0
2025.12.17	15:16:00	1.17228	1.17263	1.17228	1.17262	87	0	0
2025.12.17	15:17:00	1.17262	1.17277	1.17259	1.17277	168	0	0
2025.12.17	15:18:00	1.17277	1.17279	1.17265	1.17270	112	0	0
2025.12.17	15:19:00	1.17270	1.17322	1.17265	1.17301	196	0	0
2025.12.17	15:20:00	1.17301	1.17327	1.17301	1.17325	187	0	0
2025.12.17	15:21:00	1.17325	1.17326	1.17287	1.17290	111	0	0
2025.12.17	15:22:00	1.17290	1.17301	1.17282	1.17300	65	0	0
2025.12.17	15:23:00	1.17300	1.17301	1.17288	1.17293	58	0	0
2025.12.17	15:24:00	1.17293	1.17297	1.17278	1.17284	53	0	0
2025.12.17	15:25:00	1.17284	1.17287	1.17256	1.17260	61	0	0
2025.12.17	15:26:00	1.17260	1.17264	1.17252	1.17259	57	0	0
2025.12.17	15:27:00	1.17259	1.17270	1.17251	1.17253	56	0	0
2025.12.17	15:28:00	1.17253	1.17257	1.17239	1.17244	49	0	0
2025.12.17	15:29:00	1.17244	1.17250	1.17240	1.17241	43	0	0
2025.12.17	15:30:00	1.17241	1.17259	1.17229	1.17257	73	0	0
2025.12.17	15:31:00	1.17258	1.17262	1.17253	1.17262	47	0	0
2025.12.17	15:32:00	1.17263	1.17274	1.17262	1.17267	86	0	1
2025.12.17	15:33:00	1.17267	1.17267	1.17243	1.17243	91	0	1
2025.12.17	15:34:00	1.17243	1.17250	1.17234	1.17235	65	0	0
2025.12.17	15:35:00	1.17235	1.17246	1.17224	1.17244	85	0	0
2025.12.17	15:36:00	1.17245	1.17245	1.17220	1.17221	72	0	0
2025.12.17	15:37:00	1.17221	1.17232	1.17214	1.17225	82	0	0
2025.12.17	15:38:00	1.17225	1.17240	1.17218	1.17218	76	0	0
2025.12.17	15:39:00	1.17218	1.17226	1.17211	1.17222	64	0	0
2025.12.17	15:40:00	1.17222	1.17240	1.17220	1.17239	96	0	0
2025.12.17	15:41:00	1.17239	1.17271	1.17239	1.17267	81	0	0
2025.12.17	15:42:00	1.17267	1.17267	1.17254	1.17254	51	0	0
2025.12.17	15:43:00	1.17254	1.17261	1.17249	1.17256	47	0	0
2025.12.17	15:44:00	1.17256	1.17258	1.17241	1.17243	63	0	0
2025.12.17	15:45:00	1.17243	1.17258	1.17241	1.17258	62	0	0
2025.12.17	15:46:00	1.17258	1.17265	1.17253	1.17260	48	0	0
2025.12.17	15:47:00	1.17260	1.17266	1.17258	1.17266	47	0	0
2025.12.17	15:48:00	1.17266	1.17282	1.17265	1.17275	63	0	1
2025.12.17	15:49:00	1.17275	1.17298	1.17275	1.17296	63	0	0
2025.12.17	15:50:00	1.17296	1.17300	1.17289	1.17298	46	0	0
2025.12.17	15:51:00	1.17298	1.17328	1.17296	1.17315	106	0	0
2025.12.17	15:52:00	1.17315	1.17316	1.17298	1.17311	93	0	1
2025.12.17	15:53:00	1.17311	1.17311	1.17282	1.17282	68	0	1
2025.12.17	15:54:00	1.17283	1.17295	1.17279	1.17284	64	0	0
2025.12.17	15:55:00	1.17285	1.17292	1.17276	1.17284	64	0	0
2025.12.17	15:56:00	1.17284	1.17285	1.17276	1.17284	62	0	0
2025.12.17	15:57:00	1.17284	1.17308	1.17283	1.17306	67	0	0
2025.12.17	15:58:00	1.17309	1.17332	1.17309	1.17331	91	0	0
2025.12.17	15:59:00	1.17331	1.17331	1.17314	1.17317	85	0	0
2025.12.17	16:00:00	1.17317	1.17341	1.17314	1.17341	90	0	0
2025.12.17	16:01:00	1.17341	1.17352	1.17324	1.17332	81	0	0
2025.12.17	16:02:00	1.17332	1.17370	1.17331	1.17359	129	0	0
2025.12.17	16:03:00	1.17359	1.17370	1.17354	1.17369	61	0	0
2025.12.17	16:04:00	1.17369	1.17378	1.17367	1.17370	62	0	1
2025.12.17	16:05:00	1.17370	1.17375	1.17366	1.17368	63	0	1
2025.12.17	16:06:00	1.17368	1.17368	1.17338	1.17340	77	0	0
2025.12.17	16:07:00	1.17340	1.17350	1.17338	1.17345	59	0	0
2025.12.17	16:08:00	1.17345	1.17345	1.17338	1.17344	50	0	0
2025.12.17	16:09:00	1.17344	1.17348	1.17328	1.17334	51	0	0
2025.12.17	16:10:00	1.17334	1.17334	1.17314	1.17325	74	0	0
2025.12.17	16:11:00	1.17324	1.17337	1.17318	1.17334	105	0	1
2025.12.17	16:12:00	1.17334	1.17343	1.17329	1.17336	67	0	1
2025.12.17	16:13:00	1.17336	1.17346	1.17336	1.17340	57	0	1
2025.12.17	16:14:00	1.17340	1.17341	1.17334	1.17335	39	0	1
2025.12.17	16:15:00	1.17335	1.17346	1.17330	1.17330	80	0	0
2025.12.17	16:16:00	1.17330	1.17330	1.17315	1.17317	55	0	0
2025.12.17	16:17:00	1.17318	1.17329	1.17309	1.17328	58	0	0
2025.12.17	16:18:00	1.17328	1.17341	1.17314	1.17314	68	0	0
2025.12.17	16:19:00	1.17314	1.17324	1.17314	1.17321	50	0	0
2025.12.17	16:20:00	1.17322	1.17330	1.17320	1.17325	38	0	0
2025.12.17	16:21:00	1.17325	1.17334	1.17321	1.17325	50	0	0
2025.12.17	16:22:00	1.17325	1.17334	1.17305	1.17305	58	0	0
2025.12.17	16:23:00	1.17305	1.17324	1.17305	1.17319	63	0	0
2025.12.17	16:24:00	1.17319	1.17321	1.17301	1.17302	62	0	0
2025.12.17	16:25:00	1.17302	1.17305	1.17297	1.17299	57	0	1
2025.12.17	16:26:00	1.17299	1.17302	1.17292	1.17293	48	0	0
2025.12.17	16:27:00	1.17293	1.17295	1.17288	1.17290	52	0	1
2025.12.17	16:28:00	1.17290	1.17308	1.17288	1.17303	60	0	0
2025.12.17	16:29:00	1.17303	1.17305	1.17283	1.17286	90	0	0
2025.12.17	16:30:00	1.17286	1.17307	1.17280	1.17307	116	0	0
2025.12.17	16:31:00	1.17307	1.17315	1.17292	1.17306	118	0	0
2025.12.17	16:32:00	1.17306	1.17323	1.17306	1.17318	111	0	0
2025.12.17	16:33:00	1.17318	1.17322	1.17310	1.17319	83	0	0
2025.12.17	16:34:00	1.17319	1.17341	1.17315	1.17340	81	0	0
2025.12.17	16:35:00	1.17339	1.17345	1.17329	1.17338	106	0	0
2025.12.17	16:36:00	1.17338	1.17341	1.17327	1.17338	88	0	0
2025.12.17	16:37:00	1.17339	1.17350	1.17336	1.17350	72	0	0
2025.12.17	16:38:00	1.17350	1.17366	1.17347	1.17366	75	0	0
2025.12.17	16:39:00	1.17366	1.17379	1.17365	1.17366	62	0	0
2025.12.17	16:40:00	1.17366	1.17388	1.17364	1.17384	73	0	0
2025.12.17	16:41:00	1.17384	1.17396	1.17380	1.17388	66	0	0
2025.12.17	16:42:00	1.17389	1.17397	1.17381	1.17388	90	0	0
2025.12.17	16:43:00	1.17390	1.17392	1.17380	1.17384	66	0	0
2025.12.17	16:44:00	1.17384	1.17391	1.17374	1.17386	47	0	0
2025.12.17	16:45:00	1.17386	1.17425	1.17383	1.17419	102	0	0
2025.12.17	16:46:00	1.17419	1.17430	1.17418	1.17427	86	0	0
2025.12.17	16:47:00	1.17427	1.17434	1.17418	1.17418	69	0	0
2025.12.17	16:48:00	1.17418	1.17432	1.17417	1.17426	79	0	0
2025.12.17	16:49:00	1.17426	1.17429	1.17408	1.17414	75	0	0
2025.12.17	16:50:00	1.17414	1.17436	1.17414	1.17429	79	0	0
2025.12.17	16:51:00	1.17429	1.17440	1.17426	1.17429	74	0	1
2025.12.17	16:52:00	1.17429	1.17438	1.17420	1.17427	56	0	0
2025.12.17	16:53:00	1.17427	1.17439	1.17426	1.17436	89	0	0
2025.12.17	16:54:00	1.17436	1.17442	1.17436	1.17437	76	0	1
2025.12.17	16:55:00	1.17437	1.17439	1.17415	1.17418	100	0	0
2025.12.17	16:56:00	1.17418	1.17420	1.17406	1.17408	70	0	1
2025.12.17	16:57:00	1.17408	1.17419	1.17406	1.17409	73	0	1
2025.12.17	16:58:00	1.17409	1.17424	1.17409	1.17419	50	0	0
2025.12.17	16:59:00	1.17420	1.17422	1.17404	1.17409	54	0	0
2025.12.17	17:00:00	1.17409	1.17417	1.17403	1.17417	60	0	0
2025.12.17	17:01:00	1.17418	1.17445	1.17418	1.17442	84	0	0
2025.12.17	17:02:00	1.17442	1.17445	1.17425	1.17425	119	0	0
2025.12.17	17:03:00	1.17424	1.17431	1.17414	1.17419	79	0	0
2025.12.17	17:04:00	1.17419	1.17426	1.17413	1.17413	68	0	0
2025.12.17	17:05:00	1.17413	1.17439	1.17412	1.17436	88	0	0
2025.12.17	17:06:00	1.17436	1.17461	1.17436	1.17459	93	0	1
2025.12.17	17:07:00	1.17460	1.17465	1.17432	1.17434	100	0	0
2025.12.17	17:08:00	1.17434	1.17444	1.17431	1.17437	59	0	1
2025.12.17	17:09:00	1.17437	1.17453	1.17437	1.17450	53	0	0
2025.12.17	17:10:00	1.17450	1.17472	1.17450	1.17470	82	0	0
2025.12.17	17:11:00	1.17470	1.17484	1.17470	1.17479	97	0	1
2025.12.17	17:12:00	1.17478	1.17499	1.17478	1.17490	92	0	1
2025.12.17	17:13:00	1.17490	1.17505	1.17489	1.17505	67	0	1
2025.12.17	17:14:00	1.17504	1.17507	1.17492	1.17493	52	0	1
2025.12.17	17:15:00	1.17493	1.17499	1.17481	1.17492	60	0	0
2025.12.17	17:16:00	1.17492	1.17499	1.17489	1.17491	62	0	0
2025.12.17	17:17:00	1.17491	1.17494	1.17482	1.17488	85	0	0
2025.12.17	17:18:00	1.17488	1.17512	1.17484	1.17499	96	0	0
2025.12.17	17:19:00	1.17499	1.17515	1.17496	1.17506	92	0	0
2025.12.17	17:20:00	1.17505	1.17506	1.17497	1.17498	70	0	0
2025.12.17	17:21:00	1.17498	1.17499	1.17467	1.17472	85	0	0
2025.12.17	17:22:00	1.17472	1.17484	1.17467	1.17476	90	0	0
2025.12.17	17:23:00	1.17477	1.17495	1.17474	1.17491	123	0	0
2025.12.17	17:24:00	1.17491	1.17496	1.17479	1.17480	96	0	1
2025.12.17	17:25:00	1.17480	1.17484	1.17450	1.17456	104	0	0
2025.12.17	17:26:00	1.17456	1.17458	1.17444	1.17457	81	0	0
2025.12.17	17:27:00	1.17457	1.17462	1.17453	1.17457	60	0	0
2025.12.17	17:28:00	1.17458	1.17464	1.17451	1.17453	68	0	0
2025.12.17	17:29:00	1.17453	1.17472	1.17452	1.17472	49	0	0
2025.12.17	17:30:00	1.17472	1.17495	1.17472	1.17494	63	0	0
2025.12.17	17:31:00	1.17495	1.17497	1.17481	1.17489	62	0	0
2025.12.17	17:32:00	1.17489	1.17503	1.17489	1.17501	75	0	0
2025.12.17	17:33:00	1.17500	1.17532	1.17495	1.17527	95	0	0
2025.12.17	17:34:00	1.17527	1.17540	1.17518	1.17528	96	0	0
2025.12.17	17:35:00	1.17528	1.17534	1.17512	1.17513	102	0	0
2025.12.17	17:36:00	1.17513	1.17547	1.17510	1.17547	138	0	0
2025.12.17	17:37:00	1.17547	1.17568	1.17540	1.17564	122	0	0
2025.12.17	17:38:00	1.17563	1.17565	1.17549	1.17559	128	0	0
2025.12.17	17:39:00	1.17559	1.17580	1.17552	1.17576	77	0	0
2025.12.17	17:40:00	1.17576	1.17578	1.17555	1.17559	67	0	1
2025.12.17	17:41:00	1.17559	1.17560	1.17537	1.17540	66	0	0
2025.12.17	17:42:00	1.17540	1.17570	1.17537	1.17560	95	0	0
2025.12.17	17:43:00	1.17560	1.17561	1.17544	1.17553	70	0	0
2025.12.17	17:44:00	1.17553	1.17553	1.17539	1.17540	58	0	1
2025.12.17	17:45:00	1.17539	1.17551	1.17526	1.17538	111	0	0
2025.12.17	17:46:00	1.17538	1.17538	1.17513	1.17515	111	0	0
2025.12.17	17:47:00	1.17515	1.17526	1.17509	1.17510	108	0	0
2025.12.17	17:48:00	1.17510	1.17522	1.17502	1.17519	93	0	0
2025.12.17	17:49:00	1.17519	1.17527	1.17507	1.17514	70	0	0
2025.12.17	17:50:00	1.17513	1.17524	1.17502	1.17519	119	0	0
2025.12.17	17:51:00	1.17519	1.17552	1.17518	1.17548	150	0	0
2025.12.17	17:52:00	1.17548	1.17550	1.17529	1.17544	140	0	0
2025.12.17	17:53:00	1.17543	1.17544	1.17485	1.17492	132	0	0
2025.12.17	17:54:00	1.17492	1.17509	1.17485	1.17489	163	0	0
2025.12.17	17:55:00	1.17489	1.17509	1.17489	1.17508	164	0	0
2025.12.17	17:56:00	1.17508	1.17520	1.17506	1.17508	91	0	0
2025.12.17	17:57:00	1.17507	1.17539	1.17505	1.17539	175	0	0
2025.12.17	17:58:00	1.17539	1.17547	1.17538	1.17544	85	0	0
2025.12.17	17:59:00	1.17544	1.17544	1.17523	1.17528	111	0	1
2025.12.17	18:00:00	1.17528	1.17545	1.17526	1.17543	81	0	1
2025.12.17	18:01:00	1.17543	1.17561	1.17538	1.17557	71	0	0
2025.12.17	18:02:00	1.17556	1.17558	1.17543	1.17558	85	0	0
2025.12.17	18:03:00	1.17559	1.17559	1.17522	1.17524	84	0	0
2025.12.17	18:04:00	1.17524	1.17548	1.17517	1.17536	89	0	0
2025.12.17	18:05:00	1.17535	1.17543	1.17523	1.17523	70	0	0
2025.12.17	18:06:00	1.17523	1.17526	1.17509	1.17521	75	0	0
2025.12.17	18:07:00	1.17521	1.17529	1.17517	1.17523	57	0	0
2025.12.17	18:08:00	1.17524	1.17532	1.17515	1.17519	76	0	0
2025.12.17	18:09:00	1.17519	1.17529	1.17518	1.17528	72	0	0
2025.12.17	18:10:00	1.17528	1.17541	1.17528	1.17529	58	0	0
2025.12.17	18:11:00	1.17529	1.17538	1.17526	1.17535	59	0	1
2025.12.17	18:12:00	1.17535	1.17535	1.17502	1.17502	83	0	1
2025.12.17	18:13:00	1.17502	1.17518	1.17497	1.17514	91	0	0
2025.12.17	18:14:00	1.17514	1.17514	1.17503	1.17504	35	0	0
2025.12.17	18:15:00	1.17504	1.17509	1.17493	1.17508	80	0	0
2025.12.17	18:16:00	1.17508	1.17527	1.17508	1.17518	49	0	0
2025.12.17	18:17:00	1.17518	1.17540	1.17518	1.17539	78	0	0
2025.12.17	18:18:00	1.17539	1.17546	1.17536	1.17536	79	0	0
2025.12.17	18:19:00	1.17536	1.17536	1.17530	1.17530	10	0	0
2025.12.17	18:20:00	1.17530	1.17552	1.17530	1.17548	82	0	0
2025.12.17	18:21:00	1.17548	1.17556	1.17547	1.17552	56	0	0
2025.12.17	18:22:00	1.17552	1.17559	1.17538	1.17544	67	0	0
2025.12.17	18:23:00	1.17544	1.17552	1.17535	1.17535	52	0	0
2025.12.17	18:24:00	1.17535	1.17537	1.17515	1.17515	40	0	0
2025.12.17	18:25:00	1.17515	1.17526	1.17500	1.17525	73	0	0
2025.12.17	18:26:00	1.17525	1.17526	1.17500	1.17506	72	0	0
2025.12.17	18:27:00	1.17506	1.17507	1.17490	1.17494	61	0	1
2025.12.17	18:28:00	1.17494	1.17499	1.17485	1.17489	42	0	1
2025.12.17	18:29:00	1.17489	1.17504	1.17486	1.17504	46	0	1
2025.12.17	18:30:00	1.17504	1.17504	1.17486	1.17490	71	0	0
2025.12.17	18:31:00	1.17490	1.17514	1.17488	1.17506	73	0	0
2025.12.17	18:32:00	1.17506	1.17513	1.17505	1.17512	45	0	0
2025.12.17	18:33:00	1.17512	1.17527	1.17511	1.17522	64	0	0
2025.12.17	18:34:00	1.17522	1.17538	1.17517	1.17538	76	0	0
2025.12.17	18:35:00	1.17538	1.17541	1.17520	1.17529	53	0	0
2025.12.17	18:36:00	1.17529	1.17538	1.17526	1.17529	101	0	0
2025.12.17	18:37:00	1.17530	1.17532	1.17522	1.17530	80	0	0
2025.12.17	18:38:00	1.17530	1.17531	1.17512	1.17517	49	0	0
2025.12.17	18:39:00	1.17518	1.17519	1.17501	1.17510	64	0	0
2025.12.17	18:40:00	1.17511	1.17529	1.17493	1.17494	78	0	0
2025.12.17	18:41:00	1.17494	1.17517	1.17494	1.17516	60	0	0
2025.12.17	18:42:00	1.17516	1.17516	1.17500	1.17506	51	0	0
2025.12.17	18:43:00	1.17506	1.17510	1.17484	1.17485	54	0	0
2025.12.17	18:44:00	1.17485	1.17487	1.17480	1.17481	55	0	1
2025.12.17	18:45:00	1.17481	1.17493	1.17480	1.17491	55	0	0
2025.12.17	18:46:00	1.17491	1.17497	1.17484	1.17485	49	0	0
2025.12.17	18:47:00	1.17485	1.17498	1.17485	1.17492	38	0	0
2025.12.17	18:48:00	1.17492	1.17492	1.17465	1.17471	80	0	0
2025.12.17	18:49:00	1.17471	1.17491	1.17470	1.17486	35	0	0
2025.12.17	18:50:00	1.17486	1.17492	1.17469	1.17475	55	0	0
2025.12.17	18:51:00	1.17475	1.17477	1.17464	1.17465	50	0	0
2025.12.17	18:52:00	1.17465	1.17466	1.17459	1.17460	41	0	2
2025.12.17	18:53:00	1.17460	1.17479	1.17459	1.17471	66	0	0
2025.12.17	18:54:00	1.17471	1.17472	1.17461	1.17466	61	0	0
2025.12.17	18:55:00	1.17466	1.17467	1.17460	1.17461	27	0	1
2025.12.17	18:56:00	1.17461	1.17463	1.17456	1.17463	31	0	1
2025.12.17	18:57:00	1.17462	1.17471	1.17454	1.17463	50	0	0
2025.12.17	18:58:00	1.17463	1.17473	1.17463	1.17470	41	0	0
2025.12.17	18:59:00	1.17470	1.17473	1.17466	1.17469	35	0	0
2025.12.17	19:00:00	1.17469	1.17474	1.17464	1.17474	48	0	0
2025.12.17	19:01:00	1.17474	1.17486	1.17468	1.17472	59	0	0
2025.12.17	19:02:00	1.17472	1.17486	1.17469	1.17482	34	0	0
2025.12.17	19:03:00	1.17482	1.17488	1.17478	1.17481	43	0	0
2025.12.17	19:04:00	1.17481	1.17488	1.17480	1.17488	24	0	2
2025.12.17	19:05:00	1.17488	1.17502	1.17488	1.17502	49	0	1
2025.12.17	19:06:00	1.17502	1.17512	1.17501	1.17507	52	0	1
2025.12.17	19:07:00	1.17507	1.17516	1.17505	1.17514	26	0	0
2025.12.17	19:08:00	1.17514	1.17517	1.17511	1.17516	20	0	0
2025.12.17	19:09:00	1.17516	1.17522	1.17508	1.17515	46	0	0
2025.12.17	19:10:00	1.17515	1.17534	1.17515	1.17534	33	0	1
2025.12.17	19:11:00	1.17534	1.17541	1.17526	1.17536	40	0	1
2025.12.17	19:12:00	1.17537	1.17547	1.17523	1.17524	48	0	0
2025.12.17	19:13:00	1.17524	1.17525	1.17511	1.17511	28	0	0
2025.12.17	19:14:00	1.17511	1.17515	1.17502	1.17502	23	0	1
2025.12.17	19:15:00	1.17502	1.17508	1.17495	1.17508	34	0	1
2025.12.17	19:16:00	1.17508	1.17518	1.17501	1.17517	41	0	0
2025.12.17	19:17:00	1.17517	1.17522	1.17509	1.17509	39	0	0
2025.12.17	19:18:00	1.17509	1.17518	1.17505	1.17516	34	0	1
2025.12.17	19:19:00	1.17516	1.17517	1.17505	1.17505	55	0	0
2025.12.17	19:20:00	1.17505	1.17510	1.17503	1.17509	30	0	0
2025.12.17	19:21:00	1.17510	1.17510	1.17498	1.17500	37	0	0
2025.12.17	19:22:00	1.17500	1.17517	1.17500	1.17517	32	0	0
2025.12.17	19:23:00	1.17517	1.17517	1.17505	1.17506	39	0	0
2025.12.17	19:24:00	1.17506	1.17510	1.17502	1.17509	37	0	0
2025.12.17	19:25:00	1.17509	1.17510	1.17504	1.17505	24	0	0
2025.12.17	19:26:00	1.17506	1.17508	1.17500	1.17502	34	0	0
2025.12.17	19:27:00	1.17502	1.17503	1.17494	1.17498	42	0	0
2025.12.17	19:28:00	1.17498	1.17499	1.17490	1.17495	32	0	1
2025.12.17	19:29:00	1.17495	1.17495	1.17481	1.17482	34	0	1
2025.12.17	19:30:00	1.17482	1.17488	1.17478	1.17486	49	0	0
2025.12.17	19:31:00	1.17486	1.17500	1.17485	1.17490	44	0	0
2025.12.17	19:32:00	1.17490	1.17498	1.17490	1.17496	19	0	2
2025.12.17	19:33:00	1.17496	1.17497	1.17488	1.17496	33	0	1
2025.12.17	19:34:00	1.17496	1.17499	1.17484	1.17485	32	0	0
2025.12.17	19:35:00	1.17485	1.17491	1.17485	1.17487	35	0	0
2025.12.17	19:36:00	1.17487	1.17490	1.17482	1.17488	29	0	0
2025.12.17	19:37:00	1.17488	1.17490	1.17480	1.17480	26	0	1
2025.12.17	19:38:00	1.17480	1.17480	1.17467	1.17480	41	0	2
2025.12.17	19:39:00	1.17480	1.17488	1.17471	1.17472	40	0	0
2025.12.17	19:40:00	1.17472	1.17475	1.17470	1.17475	23	0	0
2025.12.17	19:41:00	1.17475	1.17475	1.17464	1.17467	30	0	0
2025.12.17	19:42:00	1.17467	1.17477	1.17466	1.17477	29	0	0
2025.12.17	19:43:00	1.17477	1.17482	1.17475	1.17480	19	0	1
2025.12.17	19:44:00	1.17480	1.17483	1.17480	1.17483	18	0	1
2025.12.17	19:45:00	1.17483	1.17485	1.17467	1.17471	53	0	0
2025.12.17	19:46:00	1.17471	1.17471	1.17461	1.17471	46	0	0
2025.12.17	19:47:00	1.17471	1.17493	1.17470	1.17491	44	0	0
2025.12.17	19:48:00	1.17491	1.17501	1.17491	1.17496	30	0	0
2025.12.17	19:49:00	1.17496	1.17510	1.17495	1.17510	33	0	1
2025.12.17	19:50:00	1.17510	1.17517	1.17506	1.17507	40	0	1
2025.12.17	19:51:00	1.17507	1.17507	1.17495	1.17499	28	0	0
2025.12.17	19:52:00	1.17499	1.17502	1.17464	1.17471	63	0	0
2025.12.17	19:53:00	1.17471	1.17473	1.17464	1.17469	42	0	0
2025.12.17	19:54:00	1.17468	1.17469	1.17455	1.17464	45	0	0
2025.12.17	19:55:00	1.17464	1.17488	1.17463	1.17486	55	0	0
2025.12.17	19:56:00	1.17486	1.17487	1.17480	1.17480	24	0	1
2025.12.17	19:57:00	1.17480	1.17485	1.17469	1.17471	44	0	0
2025.12.17	19:58:00	1.17472	1.17485	1.17469	1.17477	37	0	0
2025.12.17	19:59:00	1.17476	1.17493	1.17476	1.17492	51	0	1
2025.12.17	20:00:00	1.17492	1.17511	1.17492	1.17503	57	0	0
2025.12.17	20:01:00	1.17503	1.17508	1.17498	1.17508	41	0	0
2025.12.17	20:02:00	1.17508	1.17513	1.17504	1.17508	42	0	1
2025.12.17	20:03:00	1.17508	1.17528	1.17508	1.17527	31	0	0
2025.12.17	20:04:00	1.17527	1.17544	1.17526	1.17543	35	0	1
2025.12.17	20:05:00	1.17543	1.17547	1.17542	1.17546	36	0	0
2025.12.17	20:06:00	1.17545	1.17555	1.17535	1.17536	55	0	0
2025.12.17	20:07:00	1.17536	1.17537	1.17516	1.17519	49	0	0
2025.12.17	20:08:00	1.17519	1.17521	1.17498	1.17521	61	0	0
2025.12.17	20:09:00	1.17521	1.17527	1.17510	1.17511	30	0	0
2025.12.17	20:10:00	1.17512	1.17527	1.17512	1.17520	52	0	0
2025.12.17	20:11:00	1.17520	1.17527	1.17519	1.17521	30	0	0
2025.12.17	20:12:00	1.17521	1.17521	1.17510	1.17511	48	0	0
2025.12.17	20:13:00	1.17511	1.17517	1.17504	1.17504	25	0	0
2025.12.17	20:14:00	1.17504	1.17509	1.17499	1.17499	40	0	1
2025.12.17	20:15:00	1.17499	1.17499	1.17479	1.17489	46	0	0
2025.12.17	20:16:00	1.17489	1.17495	1.17486	1.17492	26	0	1
2025.12.17	20:17:00	1.17492	1.17496	1.17489	1.17490	17	0	1
2025.12.17	20:18:00	1.17490	1.17504	1.17486	1.17497	37	0	0
2025.12.17	20:19:00	1.17497	1.17497	1.17479	1.17480	25	0	0
2025.12.17	20:20:00	1.17481	1.17481	1.17471	1.17477	47	0	1
2025.12.17	20:21:00	1.17477	1.17477	1.17469	1.17469	20	0	1
2025.12.17	20:22:00	1.17469	1.17476	1.17469	1.17470	20	0	0
2025.12.17	20:23:00	1.17470	1.17480	1.17469	1.17475	31	0	0
2025.12.17	20:24:00	1.17475	1.17475	1.17470	1.17470	25	0	1
2025.12.17	20:25:00	1.17470	1.17481	1.17470	1.17480	25	0	1
2025.12.17	20:26:00	1.17480	1.17480	1.17471	1.17471	21	0	0
2025.12.17	20:27:00	1.17471	1.17480	1.17470	1.17480	37	0	0
2025.12.17	20:28:00	1.17480	1.17480	1.17467	1.17468	55	0	0
2025.12.17	20:29:00	1.17468	1.17471	1.17465	1.17465	35	0	1
2025.12.17	20:30:00	1.17465	1.17469	1.17460	1.17465	54	0	0
2025.12.17	20:31:00	1.17465	1.17465	1.17453	1.17454	34	0	1
2025.12.17	20:32:00	1.17454	1.17454	1.17444	1.17445	42	0	0
2025.12.17	20:33:00	1.17445	1.17448	1.17440	1.17444	46	0	1
2025.12.17	20:34:00	1.17444	1.17446	1.17440	1.17445	26	0	1
2025.12.17	20:35:00	1.17445	1.17459	1.17445	1.17458	33	0	0
2025.12.17	20:36:00	1.17458	1.17458	1.17454	1.17455	27	0	0
2025.12.17	20:37:00	1.17455	1.17465	1.17453	1.17463	38	0	0
2025.12.17	20:38:00	1.17463	1.17463	1.17445	1.17445	40	0	1
2025.12.17	20:39:00	1.17445	1.17450	1.17445	1.17449	15	0	1
2025.12.17	20:40:00	1.17449	1.17452	1.17440	1.17440	40	0	1
2025.12.17	20:41:00	1.17440	1.17446	1.17435	1.17443	41	0	1
2025.12.17	20:42:00	1.17443	1.17447	1.17435	1.17443	48	0	0
2025.12.17	20:43:00	1.17443	1.17450	1.17443	1.17446	34	0	1
2025.12.17	20:44:00	1.17446	1.17446	1.17435	1.17436	32	0	0
2025.12.17	20:45:00	1.17436	1.17450	1.17436	1.17447	29	0	0
2025.12.17	20:46:00	1.17447	1.17452	1.17443	1.17452	28	0	1
2025.12.17	20:47:00	1.17452	1.17457	1.17446	1.17446	24	0	0
2025.12.17	20:48:00	1.17447	1.17449	1.17440	1.17448	42	0	0
2025.12.17	20:49:00	1.17448	1.17455	1.17445	1.17447	43	0	0
2025.12.17	20:50:00	1.17446	1.17449	1.17441	1.17442	46	0	0
2025.12.17	20:51:00	1.17442	1.17445	1.17438	1.17445	38	0	1
2025.12.17	20:52:00	1.17445	1.17452	1.17444	1.17450	45	0	1
2025.12.17	20:53:00	1.17450	1.17450	1.17445	1.17446	21	0	1
2025.12.17	20:54:00	1.17446	1.17446	1.17429	1.17435	48	0	0
2025.12.17	20:55:00	1.17436	1.17440	1.17434	1.17434	20	0	1
2025.12.17	20:56:00	1.17434	1.17437	1.17430	1.17435	27	0	2
2025.12.17	20:57:00	1.17436	1.17439	1.17424	1.17426	25	0	1
2025.12.17	20:58:00	1.17426	1.17440	1.17425	1.17440	33	0	1
2025.12.17	20:59:00	1.17440	1.17441	1.17435	1.17440	27	0	1
2025.12.17	21:00:00	1.17440	1.17443	1.17439	1.17439	25	0	1
